CountryCode,parameterICStatusOfDeterminandBiologyEQR,parameterBoundaryValueClasses12,parameterBoundaryValueClasses23,parameterBoundaryValueClasses34,parameterBoundaryValueClasses45,monitoringSiteIdentifier,parameterWaterBodyCategory,parameterNCSWaterBodyType,resultEcologicalStatusClassValue,result_convert_EQR,UID
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40231,RW,769.0,2,1,30653
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40232,RW,769.0,3,0,30654
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40233,RW,769.0,2,1,30655
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40234,RW,768.0,2,1,30656
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40235,RW,765.0,1,1,30657
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40236,RW,769.0,1,1,30658
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40240,RW,769.0,1,1,30659
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40241,RW,769.0,1,1,30660
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40242,RW,769.0,2,1,30661
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40243,RW,788.0,2,1,30662
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40244,RW,778.0,2,1,30663
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40245,RW,769.0,3,0,30664
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40136,RW,788.0,2,1,42095
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40137,RW,787.0,2,1,42096
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40140,RW,787.0,4,0,42097
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40141,RW,788.0,2,1,42098
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40162,RW,780.0,3,0,42099
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40163,RW,780.0,2,1,42100
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40164,RW,781.0,3,0,42101
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40165,RW,778.0,3,0,42102
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40166,RW,780.0,3,0,42103
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40167,RW,781.0,2,1,42104
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40169,RW,781.0,2,1,42105
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40176,RW,775.0,1,1,42106
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40182,RW,792.0,3,0,42107
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40183,RW,769.0,2,1,42108
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03621,RW,772.0,2,1,30155
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03651,RW,770.0,2,1,30156
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03700,RW,769.0,2,1,30157
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03780,RW,785.0,2,1,30158
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03792,RW,769.0,2,1,30159
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03801,RW,769.0,2,1,30160
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03803,RW,769.0,1,1,30161
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03820,RW,776.0,2,1,30162
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03850,RW,779.0,2,1,30163
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03880,RW,784.0,4,0,30164
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03960,RW,784.0,2,1,30165
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04050,RW,782.0,2,1,30166
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04110,RW,788.0,2,1,30167
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04130,RW,792.0,2,1,30168
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04286,RW,775.0,2,1,30169
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_12000,RW,907.0,4,0,47099
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_122050,RW,911.0,3,0,47100
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_122100,RW,911.0,3,0,47101
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_123000,RW,911.0,3,0,47102
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_172100,RW,878.0,4,0,47103
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_173000,RW,878.0,4,0,47104
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_212500,RW,893.0,4,0,47105
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_221000,RW,878.0,3,0,47106
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_274000,RW,164.0,2,1,47107
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_30000,RW,878.0,4,0,47108
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_345000,RW,896.0,5,0,47109
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_350100,RW,895.0,3,0,47110
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_397000,RW,907.0,3,0,47111
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_499500,RW,891.0,4,0,47112
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BEVL_VMM_511000,RW,890.0,3,0,47113
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40223,RW,781.0,3,0,42109
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40225,RW,780.0,3,0,42110
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_40226,RW,780.0,2,1,42111
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_50134,RW,781.0,3,0,46237
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_00360,RW,793.0,4,0,46238
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_00400,RW,793.0,4,0,46239
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_00630,RW,791.0,4,0,46240
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_00670,RW,793.0,4,0,46241
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01259,RW,788.0,3,0,46242
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01281,RW,789.0,4,0,46243
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01395,RW,792.0,3,0,46244
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01400,RW,788.0,2,1,46245
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01430,RW,792.0,2,1,46246
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01440,RW,788.0,3,0,46247
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01552,RW,796.0,4,0,46248
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01554,RW,796.0,3,0,46249
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01561,RW,787.0,2,1,46250
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01565,RW,788.0,4,0,46251
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_00360,RW,793.0,3,0,30087
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_00400,RW,793.0,5,0,30088
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_00630,RW,791.0,4,0,30089
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_00670,RW,793.0,4,0,30090
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01259,RW,788.0,2,1,30091
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01281,RW,789.0,4,0,30092
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01395,RW,792.0,4,0,30093
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01670,RW,792.0,2,1,30094
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02280,RW,791.0,5,0,30095
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02295,RW,792.0,2,1,30096
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03190,RW,786.0,2,1,30097
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03260,RW,786.0,3,0,30098
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03315,RW,786.0,3,0,30099
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03410,RW,767.0,3,0,30100
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03450,RW,782.0,2,1,30101
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15050,RW,779.0,4,0,36367
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15050,RW,779.0,3,0,36368
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15050,RW,779.0,3,0,36369
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15050,RW,779.0,2,1,36370
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15050,RW,779.0,2,1,36371
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01532,RW,787.0,4,0,42028
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01541,RW,787.0,3,0,42029
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01560,RW,788.0,3,0,42030
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01565,RW,788.0,2,1,42031
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01670,RW,792.0,2,1,42032
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01780,RW,788.0,2,1,42033
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02230,RW,788.0,4,0,42034
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02280,RW,790.0,4,0,42035
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02295,RW,792.0,2,1,42036
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02328,RW,787.0,3,0,42037
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02329,RW,788.0,3,0,42038
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02361,RW,787.0,3,0,42039
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02420,RW,796.0,2,1,42040
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03315,RW,786.0,2,1,42041
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03405,RW,765.0,1,1,42042
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03410,RW,767.0,3,0,42043
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03510,RW,776.0,1,1,42044
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03621,RW,772.0,2,1,42045
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03780,RW,785.0,2,1,42046
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03801,RW,769.0,2,1,42047
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01670,RW,792.0,3,0,46252
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_01780,RW,788.0,3,0,46253
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02049,RW,788.0,3,0,46254
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02295,RW,792.0,2,1,46255
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02420,RW,796.0,3,0,46256
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_02930,RW,796.0,4,0,46257
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03190,RW,786.0,3,0,46258
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03190,RW,786.0,2,1,46259
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03260,RW,786.0,4,0,46260
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03315,RW,786.0,4,0,46261
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03370,RW,767.0,3,0,46262
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03381,RW,764.0,3,0,46263
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03405,RW,765.0,2,1,46264
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03410,RW,767.0,4,0,46265
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03450,RW,782.0,1,1,46266
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03450,RW,782.0,2,1,46267
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03480,RW,776.0,2,1,46268
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03510,RW,776.0,1,1,46269
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03700,RW,769.0,1,1,46270
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03700,RW,769.0,2,1,46271
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03720,RW,782.0,1,1,46272
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03768,RW,769.0,1,1,46273
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03768,RW,769.0,2,1,46274
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03774,RW,773.0,2,1,46275
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03780,RW,785.0,2,1,46276
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03801,RW,769.0,1,1,46277
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03801,RW,769.0,2,1,46278
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03802,RW,769.0,2,1,46279
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03802,RW,769.0,2,1,46280
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03803,RW,769.0,1,1,46281
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03803,RW,769.0,1,1,46282
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03811,RW,776.0,2,1,46283
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03811,RW,776.0,2,1,46284
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03820,RW,776.0,1,1,46285
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03820,RW,776.0,2,1,46286
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03850,RW,779.0,2,1,46287
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03850,RW,779.0,2,1,46288
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03880,RW,784.0,3,0,46289
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03901,RW,781.0,2,1,46290
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03910,RW,784.0,4,0,46291
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_03971,RW,779.0,2,1,46292
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04021,RW,773.0,2,1,46293
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04023,RW,779.0,2,1,46294
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04031,RW,779.0,3,0,46295
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04050,RW,782.0,3,0,46296
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04110,RW,788.0,3,0,46297
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04130,RW,792.0,3,0,46298
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04271,RW,777.0,1,1,46299
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04286,RW,775.0,2,1,46300
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04287,RW,775.0,2,1,46301
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04313,RW,781.0,2,1,46302
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04550,RW,783.0,2,1,46303
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04550,RW,783.0,2,1,46304
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04580,RW,782.0,4,0,46305
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04580,RW,782.0,3,0,46306
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04630,RW,782.0,4,0,46307
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04630,RW,782.0,2,1,46308
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04690,RW,782.0,3,0,46309
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04722,RW,792.0,3,0,46310
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04780,RW,769.0,3,0,46311
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_04809,RW,764.0,1,1,46312
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_05060,RW,764.0,3,0,46313
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_05720,RW,792.0,3,0,46314
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_10000,RW,769.0,2,1,46315
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_10003,RW,787.0,4,0,46316
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_10007,RW,787.0,4,0,46317
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_10008,RW,774.0,3,0,46318
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_10008,RW,774.0,3,0,46319
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_10009,RW,779.0,3,0,46320
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_11211,RW,770.0,1,1,46321
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_11216,RW,768.0,2,1,46322
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_11221,RW,770.0,1,1,46323
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_11224,RW,769.0,1,1,46324
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_11306,RW,769.0,2,1,46325
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_11401,RW,795.0,1,1,46326
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_12014,RW,769.0,2,1,46327
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_12014,RW,769.0,1,1,46328
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_12161,RW,781.0,4,0,46329
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_12181,RW,768.0,2,1,46330
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_12232,RW,781.0,3,0,46331
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_12235,RW,779.0,3,0,46332
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_12409,RW,782.0,3,0,46333
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_12409,RW,782.0,3,0,46334
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15006,RW,785.0,1,1,46335
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15022,RW,779.0,2,1,46336
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15044,RW,769.0,2,1,46337
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15044,RW,769.0,2,1,46338
BE,0.7177914110429447,0.964214046822744,0.7040286298568512,0.4711451942740292,0.2776482617586913,BERW_15047,RW,779.0,2,1,46339
