CountryCode,monitoringSiteIdentifier,parameterWaterBodyCategory,naturalAWBHMWB_AWB,naturalAWBHMWB_HMWB,naturalAWBHMWB_Natural,reservoir_Missing,reservoir_Not a reservoir,reservoir_Reservoir in former chain of rivers and lakes,reservoir_Reservoir in former lake,reservoir_Reservoir in former river,reservoir_Unpopulated,parameterICStatusOfDeterminandBiologyEQR,parameterBoundaryValueClasses12,parameterBoundaryValueClasses23,parameterBoundaryValueClasses34,parameterBoundaryValueClasses45,parameterNCSWaterBodyType,resultEcologicalStatusClassValue,result_convert_EQR,UID
FR,FRDR06005500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,928.0,2,1,2885
FR,FRDR06005700,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,645.0,1,1,2887
FR,FRDR06005700,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,645.0,2,1,2886
FR,FRDR06006720,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,1,1,2889
FR,FRDR06006720,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,2,1,2888
FR,FRDR06006900,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,558.0,1,1,2890
FR,FRDR06006900,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,558.0,1,1,2891
FR,FRDR06008000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,956.0,1,1,2892
FR,FRDR06008000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,956.0,1,1,2893
FR,FRDR06010000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,286.0,2,1,2894
FR,FRDR06010000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,286.0,1,1,2895
FR,FRDR06011000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,928.0,3,0,2896
FR,FRDR06012055,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,1,1,2898
FR,FRDR06012055,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,2,1,2897
FR,FRDR06012080,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,942.0,1,1,2899
FR,FRDR06012080,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,942.0,1,1,2900
FR,FRDR06012600,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,1,1,2902
FR,FRDR06012600,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,1,1,2901
FR,FRDR06013800,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,2,1,2903
FR,FRDR06013800,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,1,1,2904
FR,FRDR06014940,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,645.0,2,1,2905
FR,FRDR06014940,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,645.0,1,1,2906
FR,FRDR06014970,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,1,1,2908
FR,FRDR06014970,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,2,1,2907
FR,FRDR06016500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,1,1,2910
FR,FRDR06016500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,455.0,2,1,2909
FR,FRDR06016940,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,1,1,2912
FR,FRDR06016940,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,2,1,2911
FR,FRDR06017000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,2,1,2914
FR,FRDR06017000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,2,1,2913
FR,FRDR06017050,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,3,0,2915
FR,FRDR06017070,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,3,0,2916
FR,FRDR06017100,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,3,0,2918
FR,FRDR06017100,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,2917
FR,FRDR06017200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,2,1,2920
FR,FRDR06017200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,2,1,2919
FR,FRDR06018150,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,2922
FR,FRDR06018150,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,2921
FR,FRDR06018185,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,3,0,2923
FR,FRDR06018200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,2924
FR,FRDR06018200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,2925
FR,FRDR06018500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,3,0,2926
FR,FRDR06018500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,2,1,2927
FR,FRDR06020100,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,2929
FR,FRDR06020100,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,2928
FR,FRDR06020500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,2931
FR,FRDR06020500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,2930
FR,FRDR06021000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,2933
FR,FRDR06021000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,3,0,2932
FR,FRDR06021500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,957.0,3,0,2934
FR,FRDR06021500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,957.0,2,1,2935
FR,FRDR06022000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,2,1,2938
FR,FRDR06022000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,3,0,2936
FR,FRDR06022000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,2937
FR,FRDR06024000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,488.0,3,0,2939
FR,FRDR06024000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,488.0,3,0,2940
FR,FRDR06027000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,3,0,2941
FR,FRDR06027700,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,3,0,2942
FR,FRDR06029100,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,3,0,2943
FR,FRDR06031200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,2,1,2944
FR,FRDR06031400,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3365
FR,FRDR06031400,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3364
FR,FRDR06033000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,584.0,1,1,3366
FR,FRDR06033000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,584.0,1,1,3367
FR,FRDR06035500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,2,1,3368
FR,FRDR06035690,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,660.0,2,1,3370
FR,FRDR06035690,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,660.0,3,0,3369
FR,FRDR06036970,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3372
FR,FRDR06036970,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,2,1,3371
FR,FRDR06037300,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3373
FR,FRDR06037300,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3374
FR,FRDR06037400,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,2,1,3375
FR,FRDR06039500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,3,0,3376
FR,FRDR06039960,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,662.0,3,0,3377
FR,FRDR06039960,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,662.0,1,1,3378
FR,FRDR06040400,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,645.0,1,1,3380
FR,FRDR06040400,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,645.0,2,1,3379
FR,FRDR06041800,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3381
FR,FRDR06041800,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3382
FR,FRDR06042500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,584.0,3,0,3383
FR,FRDR06042500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,584.0,1,1,3384
FR,FRDR06043869,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3385
FR,FRDR06043869,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3386
FR,FRDR06044900,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3387
FR,FRDR06044900,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3388
FR,FRDR06045000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3389
FR,FRDR06045000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3390
FR,FRDR06045750,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,942.0,1,1,3391
FR,FRDR06045750,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,942.0,1,1,3392
FR,FRDR06045800,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,3,0,3393
FR,FRDR06046000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3394
FR,FRDR06046000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3396
FR,FRDR06046000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3395
FR,FRDR06047200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3398
FR,FRDR06047200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3399
FR,FRDR06047200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,4,0,3397
FR,FRDR06047360,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,942.0,1,1,3401
FR,FRDR06047360,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,942.0,2,1,3400
FR,FRDR06047500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,942.0,2,1,3403
FR,FRDR06047500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,942.0,3,0,3402
FR,FRDR06048540,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,3,0,3404
FR,FRDR06048540,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,1,1,3406
FR,FRDR06048540,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,1,1,3405
FR,FRDR06049000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3408
FR,FRDR06049000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,3,0,3407
FR,FRDR06049000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,583.0,1,1,3409
FR,FRDR06050820,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,2,1,3411
FR,FRDR06050820,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,2,1,3412
FR,FRDR06050820,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,948.0,3,0,3410
FR,FRDR06051550,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,662.0,4,0,3413
FR,FRDR06051550,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,662.0,4,0,3415
FR,FRDR06051550,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,662.0,3,0,3414
FR,FRDR06053800,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,3,0,3416
FR,FRDR06053800,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,1,1,3417
FR,FRDR06057200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,955.0,3,0,3420
FR,FRDR06057200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,955.0,2,1,3419
FR,FRDR06057200,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,955.0,4,0,3418
FR,FRDR06057700,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,485.0,4,0,3421
FR,FRDR06057700,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,485.0,1,1,26173
FR,FRDR06059500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,3,0,3422
FR,FRDR06059500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,932.0,3,0,3423
FR,FRDR06060000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,586.0,4,0,3424
FR,FRDR06060000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,586.0,3,0,3425
FR,FRDR06060000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,586.0,2,1,3426
FR,FRDR06061000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,313.0,2,1,3429
FR,FRDR06061000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,313.0,1,1,3427
FR,FRDR06061000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,313.0,2,1,3428
FR,FRDR06062600,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,4,0,3431
FR,FRDR06062600,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,3430
FR,FRDR06062600,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,2,1,3432
FR,FRDR06063300,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,313.0,2,1,3435
FR,FRDR06063300,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,313.0,2,1,3434
FR,FRDR06063300,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,313.0,1,1,3433
FR,FRDR06063500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,3,0,3437
FR,FRDR06063500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,3436
FR,FRDR06063500,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,3438
FR,FRDR06063900,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,1,1,3439
FR,FRDR06063900,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,3,0,3440
FR,FRDR06066000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,3,0,3443
FR,FRDR06066000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,2,1,3442
FR,FRDR06066000,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3441
FR,FRDR06067760,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,4,0,3445
FR,FRDR06067760,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,3446
FR,FRDR06067760,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,3444
FR,FRDR06068900,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,2,1,3448
FR,FRDR06068900,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,2,1,3447
FR,FRDR06068900,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,3449
FR,FRDR06069050,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,2,1,3450
FR,FRDR06069050,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,3,0,3451
FR,FRDR06069050,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3452
FR,FRDR06070100,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,3,0,3453
FR,FRDR06070100,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,2,1,3454
FR,FRDR06071000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,2,1,3456
FR,FRDR06071000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,3,0,3455
FR,FRDR06071000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3457
FR,FRDR06071900,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,3,0,3458
FR,FRDR06071900,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,298.0,4,0,3459
FR,FRDR06073500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3462
FR,FRDR06073500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3460
FR,FRDR06073500,RW,0,1,0,0,1,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3461
FR,FRDR06076420,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3463
FR,FRDR06076420,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3464
FR,FRDR06076420,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,560.0,1,1,3465
FR,FRDR06077000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,1,1,3468
FR,FRDR06077000,RW,0,0,1,1,0,0,0,0,0,0.0,0.9355767553051664,0.7883046685446008,0.5498697207042262,0.2958681908450706,664.0,4,0,3467
